Date,Open,High,Low,Close,Adj Close,Volume
1999-09-15,59.885818,60.035534,58.430260,59.885818,19.091070,5357448
1999-09-16,58.214005,58.214005,56.142956,58.929310,18.786139,9224126
1999-09-17,56.808353,57.373940,55.993240,56.142956,17.897877,9696207
1999-09-20,57.182636,57.723274,56.683590,56.725178,18.083485,3871022
1999-09-21,57.473751,57.798130,56.151272,57.207588,18.237270,3075877
1999-09-22,56.018192,56.700226,55.519142,56.392479,17.977423,2710149
1999-09-23,55.643906,55.718761,53.564537,55.535778,17.704315,6269744
1999-09-24,52.732788,54.645809,52.616344,53.797424,17.150146,5357639
1999-09-27,54.146759,55.560730,54.113491,53.855648,17.168701,3602042
1999-09-28,55.727081,55.727081,53.897236,55.427650,17.669847,3749514
1999-09-29,54.387966,54.587585,53.897236,53.997044,17.213779,2668396
1999-09-30,54.105171,54.313110,53.439774,54.396282,17.341057,3181500
1999-10-01,54.479458,54.728985,53.656029,54.146759,17.261511,3092765
1999-10-04,54.321426,55.435966,54.229935,54.188347,17.274771,2297830
1999-10-05,55.228031,57.166004,55.228031,54.820477,17.476280,5326875
1999-10-06,56.392479,56.434067,55.485874,56.766766,18.096746,2579395
1999-10-07,56.558826,57.332352,56.434067,56.059780,17.871361,2865301
1999-10-08,56.974701,58.222321,56.625366,57.141052,18.216061,3170886
1999-10-11,57.299084,57.906258,56.808353,56.650318,18.059622,2048067
1999-10-12,57.764862,57.989433,56.642002,57.764862,18.414927,1837698
1999-10-13,56.392479,56.758446,56.151272,56.816669,18.112658,1902369
1999-10-14,56.142956,59.212101,56.142956,56.558826,18.030457,8617335
1999-10-15,57.390575,57.798130,55.984921,57.556923,18.348639,4813714
1999-10-18,56.018192,56.392479,55.036728,56.858257,18.125912,2371116
1999-10-19,55.851841,57.789814,55.727081,55.494190,17.691057,2769220
1999-10-20,57.473751,58.555019,57.016289,57.548607,18.345991,2166995
1999-10-21,57.798130,57.964481,56.558826,57.598511,18.361895,1657357
1999-10-22,57.398891,59.045753,57.398891,57.141052,18.216061,2292467
1999-10-25,58.846134,59.719467,58.272228,58.887718,18.772886,2187043
1999-10-26,58.513435,60.235149,58.513435,58.721371,18.719854,4055452
1999-10-27,59.802643,60.409817,59.536484,60.127026,19.167965,2461057
1999-10-28,60.102074,61.499409,59.228737,59.802643,19.064552,3787064
1999-10-29,61.466137,62.089947,61.141754,61.175026,19.502052,3818328
1999-11-01,61.540997,62.089947,61.050262,61.391281,19.570997,1258285
1999-11-02,60.717564,60.717564,59.603024,61.133438,19.488798,3161898
1999-11-03,59.719467,59.844231,59.295277,60.077118,19.152052,2421032
1999-11-04,59.719467,60.592804,59.070705,59.594707,18.998266,2861259
1999-11-05,60.168610,61.133438,60.093754,59.927406,19.104322,2290547
1999-11-08,60.135342,60.675976,59.494896,60.093754,19.157358,1568722
1999-11-09,60.052166,60.409817,59.145561,60.093754,19.157358,2513393
1999-11-10,59.270325,59.677879,58.430260,59.395084,18.934628,2830969
1999-11-11,58.413624,59.178833,57.656734,58.787910,18.741066,3057853
1999-11-12,57.390575,57.723274,56.808353,57.939529,18.470608,3321084
1999-11-15,57.681686,58.130829,57.074512,57.423843,18.306219,2144274
1999-11-16,57.598511,59.137245,57.224224,57.681686,18.388412,3168963
1999-11-17,59.203785,60.168610,58.638195,58.846134,18.759628,3191525
1999-11-18,59.212101,59.212101,57.897942,58.762959,18.733116,2218007
1999-11-19,58.396988,58.505116,57.556923,58.172417,18.544853,4070554
1999-11-22,57.972797,57.972797,56.617050,57.814766,18.430834,2514557
1999-11-23,57.141052,58.055973,56.974701,57.099464,18.202806,2473970
1999-11-24,57.182636,57.889622,56.974701,57.706638,18.396366,1991977
1999-11-25,57.806450,57.806450,56.558826,57.806450,18.428186,2400098
1999-11-26,57.390575,57.640099,56.400795,57.290764,18.263788,2296649
1999-11-29,56.517239,56.658638,55.976604,56.558826,18.030457,2158008
1999-11-30,56.059780,56.733494,55.668858,56.226128,17.924395,2693321
1999-12-01,56.434067,56.642002,55.444286,56.558826,18.030457,2462568
1999-12-02,56.059780,56.059780,54.229935,55.935017,17.831593,3563611
1999-12-03,55.153175,56.558826,54.978508,55.178127,17.590298,3718362
1999-12-06,56.059780,57.681686,55.727081,55.178127,17.590298,4379563
1999-12-07,56.142956,56.226128,55.444286,55.935017,17.831593,2498542
1999-12-08,55.552414,56.051460,55.061684,55.710445,17.759998,2549142
1999-12-09,55.460922,55.810253,54.338062,55.560730,17.712269,3146174
1999-12-10,54.587585,55.602318,54.587585,54.521046,17.380829,2357708
1999-12-13,55.327843,56.334255,55.327843,55.560730,17.712269,2252549
1999-12-14,55.685493,56.725178,55.435966,55.560730,17.712269,3204339
1999-12-15,56.617050,59.212101,56.434067,56.558826,18.030457,4505625
1999-12-16,59.137245,63.004871,59.012482,59.012482,18.812658,8996793
1999-12-17,61.590900,62.755344,59.644611,60.917183,19.419859,7217536
1999-12-20,59.927406,60.260105,58.729687,60.077118,19.152052,2097392
1999-12-21,58.762959,60.967091,58.762959,58.887718,18.772886,2228018
1999-12-22,60.675976,61.840424,60.035534,60.226833,19.199783,1989887
1999-12-23,60.218517,60.592804,59.137245,60.035534,19.138798,2696100
1999-12-24,60.035534,60.035534,60.035534,60.035534,19.138798,0
1999-12-27,60.717564,62.539093,59.719467,60.276737,19.215691,2932825
1999-12-28,60.925503,62.630585,60.925503,60.717564,19.356226,2576998
1999-12-29,62.705441,64.701637,62.381062,62.040043,19.777817,3733826
1999-12-30,64.543602,65.292175,64.044556,63.711857,20.310776,1612120
1999-12-31,63.711857,63.711857,63.711857,63.711857,20.310776,0
2000-01-03,65.915985,66.514847,61.216614,64.044556,20.416838,4195931
2000-01-04,61.599216,62.381062,59.968990,61.590900,19.634636,4295647
2000-01-05,59.885818,60.883915,59.137245,60.800739,19.382740,3349896
2000-01-06,59.968990,60.592804,58.970894,59.303593,18.905462,2198697
2000-01-07,59.719467,61.125122,59.345181,60.717564,19.356226,3238414
2000-01-10,62.381062,63.545506,61.798836,62.489185,19.921000,3479426
2000-01-11,62.796932,63.046459,60.925503,61.624168,19.645235,3033625
2000-01-12,60.925503,62.164806,60.925503,61.632488,19.647894,1915615
2000-01-13,63.221127,64.252495,62.796932,62.796932,20.019106,5363646
2000-01-14,63.337570,63.961380,62.223026,62.630585,19.966076,3030131
2000-01-17,63.254395,63.420746,60.384865,60.584484,19.313795,3668113
2000-01-18,60.759151,61.466137,59.644611,60.592804,19.316452,3003225
2000-01-19,60.592804,60.759151,59.395084,60.509628,19.289934,2432963
2000-01-20,60.218517,60.634392,58.846134,59.054070,18.825918,2569080
2000-01-21,58.638195,59.844231,58.430260,59.128925,18.849779,3027331
2000-01-24,59.827595,59.827595,58.055973,58.139149,18.534248,2184952
2000-01-25,58.055973,58.172417,56.142956,56.142956,17.897877,4301662
2000-01-26,56.725178,56.808353,55.311207,55.810253,17.791817,3700209
2000-01-27,56.142956,58.555019,55.311207,58.097561,18.520990,4867209
2000-01-28,58.463528,58.804546,56.226128,56.683590,18.070229,3727862
2000-01-31,56.192860,56.434067,55.153175,55.228031,17.606209,3590175
2000-02-01,56.226128,56.309303,54.812157,55.727081,17.765297,3568971
2000-02-02,56.043144,56.558826,55.236347,55.727081,17.765297,2908142
2000-02-03,55.311207,56.758446,55.311207,56.434067,17.990677,3162028
2000-02-04,56.184540,56.816669,55.685493,56.409115,17.982729,2542584
2000-02-07,55.893429,57.141052,55.411015,55.768665,17.778559,2463967
2000-02-08,55.519142,56.126320,54.903648,55.186443,17.592949,2453257
2000-02-09,55.269619,55.311207,54.130123,54.687397,17.433859,3259020
2000-02-10,54.063583,55.893429,54.063583,55.643906,17.738787,3442078
2000-02-11,55.893429,56.858257,54.895332,54.870380,17.492189,5937719
2000-02-14,54.396282,55.685493,54.271523,55.685493,17.752041,2301634
2000-02-15,55.061684,56.251080,54.978508,55.136539,17.577044,2602796
2000-02-16,55.727081,55.976604,53.439774,54.687397,17.433859,5423921
2000-02-17,54.304790,55.311207,53.938824,54.637489,17.417950,2690068
2000-02-18,54.521046,54.645809,54.063583,54.063583,17.234995,3478762
2000-02-21,53.689301,54.063583,53.132027,53.647713,17.102417,1946142
2000-02-22,53.331646,53.897236,52.815964,53.606125,17.089157,2593939
2000-02-23,53.564537,53.772472,52.192154,52.608028,16.770973,2686011
2000-02-24,51.984215,52.483265,51.194057,51.651516,16.466049,3121755
2000-02-25,51.568344,55.094952,51.568344,54.728985,17.447113,4387706
2000-02-28,56.018192,56.966385,55.228031,56.059780,17.871361,4131452
2000-02-29,56.691906,58.846134,56.492287,58.222321,18.560764,4819262
2000-03-01,58.721371,59.220421,55.527458,56.725178,18.083485,4822638
2000-03-02,56.558826,56.558826,54.271523,55.943333,17.834238,4016994
2000-03-03,55.311207,55.643906,53.955460,54.853745,17.486891,3544473
2000-03-06,55.311207,55.361111,54.313110,54.687397,17.433859,1507274
2000-03-07,53.938824,54.354698,52.749424,53.048855,16.911510,2892448
2000-03-08,52.491581,54.188347,52.491581,53.980412,17.208475,4562640
2000-03-09,53.689301,53.955460,52.840916,53.273426,16.983097,3885098
2000-03-10,53.689301,53.689301,51.984215,52.400089,16.704685,2561559
2000-03-13,52.400089,52.400089,52.400089,52.400089,16.704685,0
2000-03-14,53.231838,54.620857,53.023903,54.612537,17.409996,3187560
